ufo_id,location
176495,"['Fort Clark Springs', ' Brackettville', ' TX', ' USA']"
176850,"['Oakenshaw', ' Low Moor', ' Wibsey', ' Bradford', ' United Kingdom']"
176869,"['Mutiple places Kelme', ' Aukstelke', ' Siauliai', ' Šiauliai District Municipality', ' Lithuania']"
176879,"['Earlimart', ' Allensworth area.', ' CA', ' USA']"
176989,"['Olympia', ' near the nisqually basin.', ' WA', ' USA']"
177032,"['La Jolla', ' San Diego', ' CA', ' USA']"
177063,"['Sandgate', ' Brisbsne', ' Queensland', ' Australia']"
177069,"['Salisbury', ' in the western part of the county', ' NC', ' USA']"
177091,"['New Sharon', ' Iowa', ' IA', ' USA']"
177286,"['Buffalo', ' South Dakota', ' SD', ' USA']"
177509,"['Washington', ' DC', ' MD', ' USA']"
177650,"['Garden City', ' Sealand', ' Flintshire', ' United Kingdom']"
177746,"['Great Glen', ' Leicester', ' City of Leicester', ' United Kingdom']"
177917,"['I am in the forest', ' the nearest is newark', ' Nottinghamshire', ' United Kingdom']"
178064,"['Morganton', ' NC at Brown Mountain Overlook', ' NC', ' USA']"
178125,"['Hazleton', ' maybe', ' PA', ' USA']"
178153,"['lawton', ' Fort Sill', ' OK', ' USA']"
178383,"['Longdon', ' Rugeley', ' Staffordshire', ' United Kingdom']"
178543,"['North of Salt Lake City', ' South of Hill AFB', ' UT', ' USA']"
178555,"['Bass River', ' Yarmouth', ' MA', ' USA']"
178637,"['Los Angeles', ' Fontana', ' CA', ' USA']"
178669,"['I can’t remember the city name', ' we were driving through', ' NJ', ' USA']"
178866,"['Sonoita', ' Arizona', ' AZ', ' USA']"
178918,"['Hollywood', ' Los Angeles', ' CA', ' USA']"
178969,"['Crackington', ' Bude', ' Cornwall', ' United Kingdom']"
179514,"['Anchieta', ' Porto Alegre', ' Rio Grande do Sul', ' Brazil']"
