ufo_id,location
93933,"Slobozia (Romania), Romania"
93962,"Chirpan (Bulgaria), Bulgaria"
94102,"Cornwall (Camborne) (UK/England), United Kingdom"
94111,"Pitesti (Romania), Romania"
94131,"Leighton Buzzard (UK/England), United Kingdom"
94136,"Carlisle Cumbria (UK/England), United Kingdom"
94171,"Saint Paul's Bay (Malta), Malta"
94179,"Gampola (Sri Lanka), Sri Lanka"
94182,"Mount Levniya (Sri Lanka), Sri Lanka"
94338,"Kearsley/Bolton (UK/England), United Kingdom"
94342,"Macclesfield (UK/England), United Kingdom"
94404,"Gurgaon (India), India"
94505,"Glasgow (UK/Scotland), United Kingdom"
94536,"Santo Domingo (Dominican Republic), Dominican Republic"
94565,"Amsterdam (north part) (Netherlands), Netherlands"
94593,"Cumnock (UK/Scotland), United Kingdom"
94598,"Guildford (UK/England), United Kingdom"
94599,"Obernheim (Germany), Germany"
94602,"Orpington (UK/England), United Kingdom"
94783,"Bhubaneswar (India), India"
94840,"Nassau (Bahamas), Bahamas"
94897,"Gurgaon (India), India"
94919,"UK/England (south coast of), United Kingdom"
94939,"Neuseddin (Potsdam)(Germany), Germany"
94983,"Bourmouth (UK/England), United Kingdom"
95043,"Dibrugarh (India), India"
95111,"Sri Lanka (in most cities), Srui Lanka"
95148,"Newcastle (South Africa), South Africa"
95160,"Dippach Reckange (Luxembourg), Luxembourg"
95185,"Brookwood (UK/England), United Kingdom"
95327,"GMA (area K) (Philippines), Philippines"
95398,"Stora Blåsjön (Sweden), Sweden"
95450,"Reykjavik (Iceland), Iceland"
95490,"Raunds (UK/England), United Kingdom"
95513,"Curepe (Trinidad/Tobago), Trinidad and Tobago"
95524,"Richards Bay (South Africa), South Africa"
95530,"Swadlincote (UK/England), United Kingdom"
95557,"Alford (Aberdeenshire)(UK/Scotland), United Kingdom"
95558,"Homagama (Sri Lanka), sri lanka"
95581,"Doncaster (UK/England), United Kingdom"
95626,"Sundra/Delmas (South Africa), South Africa"
95627,"Rotherham (UK/England), United Kingdom"
95629,"In-flight sighting, USA"
95633,"Chawton (village) (UK/England), United Kingdom"
95678,"Alton (Hampshire)(UK/England), United Kingdom"
95768,"Durham (UK/England), United Kingdom"
95771,"Douglas (Isle of Man) (UK/England), United Kingdom"
95775,"Grand Turk (Caribbean), Caribbean (Grand Turk)"
95776,"Norwich (UK/England), United Kingdom"
95788,"Skegness (UK/England), United Kingdom"
95823,"Klerksdorp (South Africa), South Africa"
95824,"Adachi-ku (Tokyo) (Japan), Japan"
95863,"Swansea (UK/Wales), United Kingdom"
95883,"Clackmannanshire (Forth Valley) (UK/Scotland), United Kingdom"
95894,"Borehamwood (UK/England), United Kingdom"
95941,"Biggar (South Lanarkshire) (UK/Scotland), United Kingdom"
96036,"Cayolargo del Sur Island (Cuba), Cuba"
96097,"Suwon (30 miles south of) (South Korea), South Korea"
96275,"Tamborine Mountain (Australia), Australia"
96337,"Lincolnshire (UK/England), United Kingdom"
96367,"Western U.S. (commercial flight), USA"
96372,"Bradford (West Yorkshire) (UK/England), United Kingdom"
96459,"Crabwood Creek (Guyana), Guyana"
96468,"Varanasi (Andaman &Nicobar Islands) (India), India"
96479,"Akola (India), India"
96561,"Port-of-Spain (Trinidad/Tobago), Trinidad and Tobago"
96566,"Woodford Green (UK/England), United Kingdom"
96660,"Capalaba - Brisbane (Australia), Australia"
96687,"Carrick on Shannon Leitrim (Ireland), Ireland"
96693,"Monterrico (Guatamala), Guatemala"
96753,"Durham (UK/England), United Kingdom"
96771,"Pla (Philippines), Philippines"
96772,"Port of Spain (Trinidad), Trinidad and Tobago"
96773,"Kota City (Rajasthan) (India), India"
96776,"Shterpce (Kosovo), Kosovo"
96821,"Cieneguilla (Peru), Peru"
96865,"Jabel e akhter (Oman), Oman"
96953,"Abarkooh (Iran), Iran"
96964,"Brigg (UK/England), United Kingdom"
97034,"Dubai (UAR), United Arab Emirates"
97098,"Malasiqui Pangasinan (Philippines), Philippines"
97100,"Rhein-Main Air Base (West Germany), West Germany"
97101,"Waldorf (West Germany), West Germany"
97124,"Dire Dawa (Ethiopia), Ethiopia"
97173,"Stuttgart (Germany), Germany"
97181,"Mecapalapa (Mexico), Mexico"
97193,"Boksburg (South Africa), South Africa"
97210,"York, Unspecified"
97250,"Norwich (UK/England), United Kingdom"
97287,"Joinville (Brazil), Brazil"
97341,"UK/Scotland (Central region), United Kingdom"
97441,"Rubikiai (Lithuania), Lithuania"
97508,"Albuera (Philippines), Philippines"
97542,"Mangalore (India), India"
97636,"Guntur (India), India"
97642,"Leister (UK/England), United Kingdom"
97719,"Embu das Artes (Brazil), Brazil"
97928,"In flight, Unspecified"
97950,"Greytown (New Zealand), New Zealand"
98075,"Chandigarh (India), India"
98113,"Macherio (Italy), Italy"
98266,"Tamborine Mountain (Australia), Australia"
98269,"Becej (Serbia), Serbia"
98279,"Oradea (Romania), Romania"
98333,"Bristol (UK/England), United Kingdom"
98421,"Port Macquarie (Australia), Australia"
98456,"Kuwait City (near) (Kuwait), Kuwait"
98467,"Westhill (UK/Scotland), United Kingdom"
98532,"Asdod (Israel), Israel"
98559,"Catania (in countryside)  (Italy), Italy"
98708,"Kannur (India), India"
98709,"Sea of Cortez (Mexico), Mexico"
98803,"Werder (Havel) (Germany), Germany"
98843,"Scene in English movie (UK/England), United Kingdom"
98862,"Glasgow (UK/Scotland), United Kingdom"
98909,"Camacha (Portugal), Portugal"
98960,"Dhoon Glen (Isle of Man) (UK/England), United Kingdom"
99020,"Darley (Australi), Australia"
99025,"Cairo (Giza) (Egypt), Egypt"
99078,"Sutton Coldfield (UK/England), United Kingdom"
99089,"Camborne (UK/England), United Kingdom"
99634,"Crawley (UK/England), United Kingdom"
99935,"Spilsby (UK/England), United Kingdom"
100116,"Riga (Latvia), Latvia"
100203,"Freiburg (Germany), Germany"
100426,"Chelyabinsk (Russia), Russia"
100631,"Tagbilaran City (Philippines), Philippines"
100649,"Chawton (village of) (UK/England), United Kingdom"
100653,"Bucharest (Romania), Romania"
100666,"Taipa (South Africa), South Africa"
100670,"Whitehaven (UK/England), United Kingdom"
100813,"Staines upon Thames (UK/England), United Kingdom"
100816,"Cardigan (UK/Wales), United Kingdom"
100817,"Ciechanow (Poland), Poland"
100829,"Werribee (Victoria) (Australia), Australia"
100854,"Lincoln (Lincolnshire) (UK/England), United Kingdom"
100888,"Glasgow (UK/Scotland), United Kingdom"
100945,"In orbit, Unspecified"
100956,"Cakovec (Croatia), Croatia"
101129,"Klang (Selangor)(Malaysia), Malaysia"
101151,"Heraklion (Crete) (Greece), Greece"
101195,"Tønsberg (Norway), Norway"
101211,"Freiburg (Germany), Germany"
101251,"Obernheim (Germany), Germany"
101355,"Upminster (UK/England), United Kingdom"
101615,"Tel Aviv (south of) (Israel), Israel"
101616,"Angeles City Anunas Brgy (near frmr Clark AFB) (Philippines), Philippines"
101668,"Khada (Gujarat) (India), India"
101676,"Kingswinford (UK/England), United Kingdom"
101886,"Glastonbury (UK/England), United Kingdom"
102240,"Kannur (India), India"
102331,"Odessa (Ukraine), Ukraine"
102509,"France (rural; northern ), France"
102518,"Eastern U.S. (commercial flight), USA"
102619,"Lokeren (Belgium), Belgium"
102640,"Warrington (UK/England), United Kingdom"
102645,"Kuchaman City (India), India"
102652,"Bristol (UK/England), United Kingdom"
102734,"Mauritius Island (Mauritius), Mauritius"
102735,"Port Louis (Mauritius Island), Mauritius Island"
102837,"Maseru (Lesotho; South Africa), Lesotho"
102958,"North Harringay (UK/England), United Kingdom"
102959,"Seoul (South Korea), South Korea"
102980,"Clogher (UK/England), United Kingdom"
102989,"Blibli (Australia), Australia"
103060,"Ryde (UK/England), United Kingdom"
103075,"Oltenita (Calarasi) (Romania), Romania"
103212,"Merseyside (UK/England), United Kingdom"
103317,"Wymondham (Norfolk)(UK/England), United Kingdom"
103342,"Heer (Belgium), Belgium"
103392,"Blackpool (UK/England), United Kingdom"
103401,"San Pedro Sul (Honduras), Honduras"
103488,"Grand Cayman Island, Grand Cayman"
103500,"Chandigarh (India), India"
103503,"West Bank (Israel), Israel"
103560,"Padang (West Sumatra) (Indonesia), Indonesia"
103694,"Al Warqaa 1 (U.A.R.), United Arab Emirates"
103727,"Bagheria (Italy), Italy"
104148,"Nr Alton (UK/England), United Kingdom"
104237,"Norwich (Norfolk)(UK/England), United Kingdom"
104286,"KirkCaldy (UK/Scotland), United Kingdom"
104318,"Imphal (India), India"
104348,"Hillston (NSW)(Australia), Australia"
104437,"Gordons Bay (Cape Town)(South Africa), South Africa"
104471,"Bracknell (UK/England), United Kingdom"
104478,"Qutong Gorge (Yangtze River) (China), China"
104563,"Cheltenham (Melbourne) (Victoria) (Australia), Australia"
104579,"Menstrie (near Stirling)(UK/Scotland), United Kingdom"
104603,"Hamirpur (India), India"
104683,"Quintana Roo (Secrets Capri) (Mexico), Mexico"
104708,"Glasgow (UK/Scotland), United Kingdom"
104716,"Glasgow (UK/Scotland), United Kingdom"
104763,"Glasgow (UK/Scotland), United Kingdom"
104779,"Island of the Sun (Bolivia), Bolivia"
104804,"Munich (near) (Germany), Germany"
104819,"Great Yarmouth (UK/England), United Kingdom"
105061,"Philippine Sea (at sea), Philippine Sea"
105212,"Bristol (UK/England), United Kingdom"
105334,"Stirling (UK/Scotland), United Kingdom"
105336,"Stirling (UK/Scotland), United Kingdom"
105348,"Costa Rica (Riu Palace Hotel), Costa Rica"
105414,"Henty (NSW)(Australia), Australia"
105442,"Padang (West Sumatra)(Indonesia), Indonesia"
105464,"Jeffreys Bay (South Africa), South Africa"
105757,"Orotin (Costa Rica), Costa Rica"
105775,"Minsk (half hour away) (Belarus), Belarus"
105879,"Nässjö (Sweden), Sweden"
105915,"Perth (Helena Valley) (Australia), Australia"
105973,"Montego Bay (Jamaica), Jamaica"
106087,"Leadgate (UK/England), United Kingdom"
106089,"Sheffield (UK/England), United Kingdom"
106090,"Holywell (UK/Wales), United Kingdom"
106095,"Bremen (Germany), Germany"
106156,"Varna (Bulgaria), Bulgaria"
106166,"Busan (South Korea), South Korea"
106175,"Pendle (UK/England), United Kingdom"
106210,"Burton on Trent  (Staffordshire) (UK/England), United Kingdom"
106231,"Ihtiman (Bulgaria), Bulgaria"
106350,"Szczecinek (Poland), Poland"
106457,"Boracay Island (Philippines), Philippines"
106501,"A55 Northope (UK/North Wales), United Kingdom"
106530,"Muscat (Sultanate of Oman), Sultanate of Oman"
106583,"Lawara (Afghanistan), Afghanistan"
106669,"Erzincan Central (Turkey), Turkey"
106878,"Rothwell (UK/England), United Kingdom"
106890,"Birmingham (UK/Endland), United Kingdom"
106959,"Macchu Pichu (Peru), Peru"
106965,"Rojales (Spain), Spain"
106977,"In-flight (between TN and CA), USA"
107042,"Lavras (Minas Gerais) (Brazil), Brazil"
107089,"Ljubljana-Siska (Slovenia), Slovenia"
107148,"Northern Europe (undisclosed city), Europe"
107217,"Torquay (UK/England), United Kingdom"
107244,"Christchurch (UK/England), United Kingdom"
107312,"Kuwait (Camp ""New Jersey""), Kuwait"
107469,"Iraq (during helicopter firefight), Iraq"
107486,"Perth (Port Kennedy) (Australia), Australia"
107506,"Macclesfield (Cheshire) (UK/England), United Kingdom"
107540,"Hailsham (East Sussex) (UK/England), United Kingdom"
107550,"Melkbosstrand (South Africa), South Africa"
107605,"Wahcantt (Pakistan), Pakistan"
107662,"Erawan (Muang Loei)(Thailand), Thailand"
107721,"Lennox Head (Australia), Australia"
107737,"Torsnes (Norway), Norway"
107763,"Allahabad (India), India"
107771,"Sheffield, Unspecified"
107774,"Panchkula (HaryanaZ) (India), India"
107822,"Cuiaba (Brazil), Brazil"
107908,"Tessaloniki (Greece), Greece"
107912,"Ropar (India), India"
107919,"New Plymouth (new Zealand), New Zealand"
107931,"Lincoln (UK/England), United Kingdom"
107943,"Playa del Carmen (Yucatan)(Mexico), Mexico"
107949,"Maldives (Meeru Island Resort), Maldives"
107970,"Stoke-on-Trent (UK/England), United Kingdom"
108018,"Waterloo (Belgium), Belgium"
108049,"Santo Domingo (Dominican Republic), Dominican Republic"
108051,"Schilde (Belgium), Belgium"
108052,"Cambridgeshire (UK/England), United Kingdom"
108082,"Darfield (New Zealand), New Zealand"
108129,"Rakhine State (Myanmar), Myanmar"
108272,"Kempsey (Worcester) (UK/England), United Kingdom"
108295,"Sunny Coast (Australia), Australia"
108320,"Maribor (Slovenia), Slovenia"
108349,"Sutton in Ashfield (UK/England), United Kingdom"
108408,"Vadodara (India), India"
108512,"Barcelona (Spain), Spain"
108516,"Fujisawa (Kanagawa prefecture)(Japan), Japan"
108532,"Newtongrange (Midlothian)(UK/Scotland), United Kingdom"
108560,"Keonjhar (India), India"
108650,"Sligo (Republic of Ireland), Ireland"
108661,"Frankfurt am Main (Germany), Germany"
108679,"Northriding (South Africa), South Africa"
108718,"Secunda (South Africa), South Africa"
108790,"Fife (UK/Scotland), United Kingdom"
108792,"Dunfermline (UK/Scotland), United Kingdom"
108811,"Brumunddal (Norway), Norway"
108828,"Romford (Essex) (UK/England), United Kingdom"
108836,"Port of Spain (Trinidad), Trinidad and Tobago"
108943,"Durham (UK/England), United Kingdom"
108977,"Udorn (Thailand), Thailand"
109012,"Pacific Ocean (near California coast), USA"
109095,"Kota marudu sabah (Malaysia), Malaysia"
109140,"Hoshiarpur (India), India"
109213,"Bocholt (Germany), Germany"
109394,"Burhaniye (Turkey), Turkey"
109483,"Ladismith (South Africa), South Africa"
109526,"Atlantic Ocean (at sea), St Thomas and Nassau"
109587,"Cheltenham (UK/England), United Kingdom"
109588,"Bhubaneswar (India), India"
109590,"Liberec (Czech Republic), Czech Republic"
109695,"Viet Nam (at sea; off coast of), Vietnam"
109947,"Nagrota (Jammu) (India), India"
109963,"Thodupuzha (India), India"
109971,"Peterborough (UK/England), United Kingdom"
109973,"Wicklow (Rathnew County)(Rep. of Ireland), Ireland"
110039,"Bradford (UK/England), United Kingdom"
110102,"Peru (Northern), Peru"
110125,"Chandigarh (India), India"
110136,"South Shields (UK/England), United Kingdom"
110158,"Derby (Derbyshire) (UK/England), United Kingdom"
110355,"Cuidad Colon (Costa Rica), Costa Rica"
110370,"Manhumirim (Brazil), Brazil"
110388,"Barnsley (UK/England), United Kingdom"
110451,"Puerto del Carmen (Grand Canary Island), Spain"
110753,"Pleiku (Viet Nam), Vietnam"
110805,"Newmarket (UK/England), United Kingdom"
110807,"Caransebes (Romania), Romania"
110842,"Haverfordwest (UK/Wales), United Kingdom"
110865,"Toledo (Spain), Spain"
111521,"Almeria (Spain), Spain"
111571,"Mumbai (Vasai West) (India), India"
111576,"Upper Rissington (UK/England), United Kingdom"
111643,"Swansea (UK/Wales), United Kingdom"
111655,"Siauliai (Lithuania), Lithuania"
111835,"The Longwood Estate (Hampshire)(UK/England), United Kingdom"
111900,"In-flight (Salt Lake City to Portland), USA"
111968,"Diamond Harbour (India), India"
111970,"Poros Island (Greece), Greece"
111985,"St. Albans (UK/England), United Kingdom"
111992,"Mortimer Common (Berkshire) (UK/England), United Kingdom"
112179,"Fleetwood (UK/England), United Kingdom"
112210,"Strumica (Macedonia), Macedonia"
112219,"Weymouth (UK/England), United Kingdom"
112265,"May Pen (Jamaica), Jamaica"
112400,"Leigh on Sea (UK/England), United Kingdom"
112418,"Conde-Bahia (Brazil), Brazil"
112437,"Kaunas (Lithuania), Lithuania"
112589,"Targu Neamt (Romania), Romania"
112629,"Bangkok (Sukumwit)(Thailand), Sukumwit"
112646,"Cugy (Switzerland), Switzerland"
112749,"Galior (India), India"
112759,"Earth's Moon, Moon"
112863,"Port Elizabeth (South Africa), South Africa"
112900,"Ireland (County of Kerry), Ireland"
113047,"Ancheli (Gujarat) (India), India"
113079,"Porirua (Titahi Bay)(New Zealand), New Zealand"
113154,"Peterborough (UK/England), United Kingdom"
113458,"Zhujiang (Newtown; Guangzhou)(China), China"
113547,"Tira (Israel; central area), Israel"
113585,"Ludlow (UK/England), United Kingdom"
113634,"Samba (Jammu)(India), India"
113720,"Toshima (Japan), Japan"
113943,"Paris (probably) (France), France"
114113,"Gagnef (Sweden), Sweden"
114157,"Nuneaton (Warwickshire)(UK/England), United Kingdom"
114248,"São Sebastião SP (Brazil), Brazil"
114269,"Balachaur (India), India"
114587,"Blackpool (UK/England), United Kingdom"
114641,"Ashokenagar (India), India"
114667,"Barcelona (Spain), Spain"
114945,"Louisville, Unspecified"
115171,"Eurodisney/Marne La Vallée (France), France"
115262,"Francavilla al Mare (Italy), Italy"
115269,"Mohammed Bin Zayed City (Abu Dhabi)(UAR), United Arab Emirates"
115619,"Barnsley (UK/England), United Kingdom"
115631,"Halol (India), India"
115736,"Brecon (UK/Wales), United Kingdom"
115759,"Hearthill (UK/Scotland), United Kingdom"
115831,"Sherburn (in Elmet) (UK/England), United Kingdom"
115935,"Isle of Man (UK/England), United Kingdom"
116105,"Camburi (Brazil), Brazil"
116124,"Dhubri (India), India"
116214,"Campo Grande (Brazil), Brazil"
116322,"Cabo San Lucas (Baja California)(Mexico), Mexico"
116352,"Keighley (UK/England), United Kingdom"
116389,"San Jose del Cabo (Baja California)(Mexico), Mexico"
116473,"Coatbridge (UK/Scotland), United Kingdom"
116475,"Chandigarh (India), India"
116480,"Gravesend (UK/England), United Kingdom"
116500,"Tyne & Wear (UK/England), United Kingdom"
116623,"Mexico (volcano), Mexico"
116790,"Vellore (India), India"
116890,"Sangli (India), India"
117171,"Cardiff (Ely) (UK/Wales), United Kingdom"
117215,"North Wales (UK/Wales), United Kingdom"
117292,"Guadeloupe (French West Indies), French West Indies"
117351,"Odessa (Ukraine), Ukraine"
117367,"Cannock (UK/England), United Kingdom"
117412,"Hamburg (Germany), Germany"
117415,"Atlantic Ocean (Bermuda Triangle), Atlantic Ocean"
117433,"Khost Province (Afghanistan), Afghanistan"
117434,"Barrow-in-Furness (UK/England), United Kingdom"
117519,"Gosport (UK/England), United Kingdom"
117525,"Gwalior (India), India"
117576,"Llangollen (UK/Wales), United Kingdom"
117616,"Nurnberg (Germany), Germany"
117640,"Jamnagar (India), India"
117736,"Fereydunkenar (Iran), Iran"
117876,"Quintana Roo-Playa del Carmen (Mexico), Mexico"
117947,"Gwalior (India), India"
117997,"Tucano (Brazil), Brazil"
118015,"In flight (Phoenix to NYC), USA"
118167,"Ban Krut (Thailand), Thailand"
118182,"Albay (Philippines), Philippines"
118249,"Gulf of Mexico (Miami to Cozumel), On the way to Cozumel"
118270,"Punta Cana (Dominican Republic), Dominican Republic"
118272,"Chengannur (India), India"
118274,"Alwar (India), India"
118289,"Amritsar (India), India"
118299,"Alwar (India), India"
118416,"Temerin (Serbia), Serbia"
118419,"Khakassia (Russia), Russia"
118511,"Bornheim (Germany), Germany"
118513,"Stansted (UK/England), United Kingdom"
118558,"Shahrekord (Iran), Iran"
118586,"Gwalior (India), India"
118652,"Londrina (Brazil), Brazil"
118683,"New Plymouth (New Zealand), New Zealand"
118695,"Chandigarh (India), India"
118721,"Barry (Vale of Glamorgan)(UK/Wales), United Kingdom"
118766,"Arabian Sea (India), India"
119018,"Ambernath (India), India"
119031,"Alton (town) (UK/England), United Kingdom"
119064,"Bracknell (UK/England), United Kingdom"
119088,"Idukki (India), India"
119094,"Michelton/Brisbane (Australia), Australia"
119219,"Chawton (village)(over farmland) (UK/England), United Kingdom"
119472,"Mollymook (Australia), Australia"
119575,"Florianopolis (Brazil), Brazil"
119594,"Ghanzi (Botswana), Botswana"
119605,"Jirighat (India), India"
119778,"Chandigarh (India), India"
119907,"Provinciales (Turks & Caicos), Turks & Caicos"
119924,"Trimley St. Mary (UK/England), United Kingdom"
119955,"Bay of Campeche (Mexico), Mexico"
119998,"Puerto Aventuras and Tulum (Mexico), Mexico"
120271,"Jitauna (Brazil), Brazil"
120287,"Grays (Essex)(UK/England), United Kingdom"
120353,"Great Yarmouth (Norfolk)(UK/England), United Kingdom"
120405,"Edgbaston (Birmingham)(UK/England), United Kingdom"
120496,"Fife (UK/Scotland), United Kingdom"
120588,"Leicestershire (UK/England), United Kingdom"
120601,"Persian Gulf (at sea), Persian Gulf"
120625,"Praia da Vitoria (Azores)(Portugal), Portugal"
120675,"Redhill (UK/England), United Kingdom"
120701,"Elverum (Norway), Norway"
120713,"Hinckley (UK/England), United Kingdom"
120747,"Melton Mowbray (UK/England), United Kingdom"
120851,"Worcestershire (UK/England), United Kingdom"
120997,"Vellore/Hyderabad/Bangalore, India"
121032,"Middlesbrough (UK/England), United Kingdom"
121093,"Scunthorpe (UK/England), United Kingdom"
121113,"Dubai (United Arab Emirates), United Arab Emirates"
121128,"Hampshire (UK/England), United Kingdom"
121214,"Rosendale (UK/England), United Kingdom"
121417,"Tirupati (India), India"
121450,"Forte dei Marmi (Italy), Italy"
121537,"Kolenchery (India), India"
121569,"Burdur (Turkey), Turkey"
121600,"Birmigham (UK/England), United Kingdom"
121681,"Bangor (UK/England), United Kingdom"
122103,"Langebaan (South Africa), South Africa"
122129,"Benson (UK/England), United Kingdom"
122190,"Santa Rosa (Laguna)(Philippines), Philippines"
122279,"Mansfield (UK/England), United Kingdom"
122339,"London (Ealing Broadway)(UK/England), United Kingdom"
122445,"Ampthill (UK/England), United Kingdom"
122446,"Ebbw Vale (Blaenau Gwent) (UK/Wales), United Kingdom"
122468,"Dettighofen (Germany), Germany"
122469,"Hull (East Yorkshire) (UK/England), United Kingdom"
122521,"Com/Lugano (between) (Italy), Italy"
122528,"Bahgram (Afghanistan), Afghanistan"
122572,"Port Elizabeth (South Africa), South Africa"
122601,"County Meath Kells (Ireland), Ireland"
122620,"Rahim Yar Khan (Pakistan), Pakistan"
122634,"((Unspecified by witness)), USA"
122637,"Stroud (UK/England), United Kingdom"
122838,"Warrington (Cheshire)(UK/England), United Kingdom"
122930,"Oebisfelde (Germany), Germany"
122950,"Peterborough (Cambridgeshire) (UK/England), United Kingdom"
122966,"James Town (St. Helena Island), Saint Helena South Atlantic Ocean"
123006,"Drove/Soller (Germany), Germany"
123008,"Nideggen (Germany), Germany"
123070,"Rockhampton (~ 70kms S of; on Bruce Highway) (Australia), Australia"
123115,"Guernsey (Channel Islands), Channel Islands"
123198,"Las Americas (Spain), Spain"
123306,"Bhubaneswar (India), India"
123853,"Taumarunui (New Zealand), New Zealand"
123859,"Vila Nova da Rainha (Portugal), Portugal"
123945,"Minehead (Somerset)(UK/England), United Kingdom"
124073,"London (in outskirts of) (UK/England), United Kingdom"
124117,"Läänemaa (Estonia), Estonia"
124118,"Figueira da Foz (Portugal), Portugal"
124369,"Maidstone (UK/Enland), United Kingdom"
124543,"Hemel Hempstead (UK/England), United Kingdom"
124574,"Cayo Guillermo (Cuba), Cuba"
124585,"Campbelltown (Sydney)(Australia), Australia"
124590,"Pune (~50 kms from)(India), India"
124605,"Dubai (UAE), United Arad Emirates"
124805,"Barking (UK/England), United Kingdom"
124824,"Youghal (Ireland), Ireland"
124828,"San Francisco de Macoris (Dominican Republic), Dominican Republic"
124830,"Chelmsford (UK/England), United Kingdom"
124892,"out at sea east coast U.S., Internatonal Waters"
124952,"Hartebeespoortdam (South Africa), South Africa"
124957,"Toorbul (Australia), Australia"
125040,"Deoghar (India), India"
125138,"Bahamas (Bermuda triangle), Bahamas"
125214,"Melbourne (Geelong)(Victoria)(Australia), Australia"
125265,"Mortimer (UK/England), United Kingdom"
125268,"Keynsham (Bristol) (UK/England), United Kingdom"
125303,"Monchengladbach (UK/England), United Kingdom"
125405,"Monchengladbach (Germany), Germany"
125449,"Lido di Pomposa (Italy), Italy"
125718,"Napier (Hawkes Bay) (New Zealand), New Zealand"
125733,"Dumka (India), India"
125751,"Asker (Norway), Norway"
125823,"Traralgon South (Australia), Australia"
125858,"Hull (East Yorkshire) (UK/England), United Kingdom"
125907,"Hong Kong (pilot report; in-flight), Hong Kong"
126047,"Daimus (Spain), Spain"
126240,"Newark on Trent (UK/England), United Kingdom"
126261,"UK/England (offshore oil rig), United Kingdom"
126298,"Ipswich (Suffolk; UK/England), United Kingdom"
126349,"Falun (Sweden), Sweden"
126630,"London (Buckinghamshire)(UK/England), United Kingdom"
126740,"Oamaru (New Zealand), New Zealand"
126759,"Calangute (India; Goa), India"
126784,"Udaipur (India), India"
127038,"Sihanoukville (Cambodia), Cambodia"
127047,"Stratford (New Zealand), New Zealand"
127125,"Çanakkale/Çan (Turkey), Turkey"
127126,"Bognor Regis (UK/England), United Kingdom"
127165,"Dehdasht (Iran), Iran"
127170,"Gosport (to Fareham) (UK/England), United Kingdom"
127296,"Bristol (UK/England), United Kingdom"
127323,"Tenby (UK/Wales), United Kingdom"
127633,"Lepoglava (Croatia), Croatia"
127692,"Western Australia (Great Southern)(Australia), Australia"
127753,"Seddon (New Zealand), New Zealand"
127924,"Marinhais (Portugal), Portugal"
128014,"Chajarí Entre Ríos (Argentina), Argentina"
128016,"Bacoor (Cavite)(Philippines), Philippines"
128038,"Intl. Space Station (in orbit), In orbit"
128174,"Tonga (unspecified location), Tonga"
128330,"Easten Beach (Gibralter), Gibraltar"
128386,"Peterborough (UK/England), United Kingdom"
128529,"Vilnius (Lithuania), Lithuania"
128534,"Botswana (city unknown), Botswana"
128664,"Mullingar (Ireland), Ireland"
128963,"Alexandria (W. Dunbartonshire)(UK/Scotland), United Kingdom"
128995,"Menorca (Spain), Spain"
129058,"Calpe (Spain), Spain"
129238,"Venecia/Cerro Tusa (Colombia), Colombia"
129313,"Kalawana (Sri Lanka), Sri Lanka"
129331,"Rygge (Norway), Norway"
129407,"Málaga (Granada)(Spain), Spain"
129487,"Obando (Colombia), Colombia"
129626,"Teston (UK/England), United Kingdom"
129706,"Nungatta (Australia), Australia"
129818,"Crawley (UK/England), United Kingdom"
129819,"Khuzdar (Pakistan), Pakistan"
129915,"Bodrum (Turkey), Turkey"
130032,"Worcester (UK/England), United Kingdom"
130133,"Ellesmere (UK/England), United Kingdom"
130197,"Adriatic (Italy/Greece), Italy/Greece"
130294,"Shrewsbury (UK/England), United Kingdom"
130613,"Peten (Ecudad)(Guatemala), Guatemala"
130655,"Aylesbury (Buckinghamshire)(UK/England), United Kingdom"
130781,"Mhow (India), India"
130898,"Siolim (Goa) (India), India"
130985,"Beijing/Hong Kong (between), China"
131070,"Mortimer (UK/England), United Kingdom"
131098,"Sera Chou (Hiroshima; Japan), Japan"
131504,"The Hague (near; on main highway)(Netherlands), Netherlands"
131510,"Hayes (UK/England), United Kingdom"
131871,"Gomardhi (India), India"
131897,"Christhcurch, New Zealand"
131949,"Budakeszi (Budapest)(Hungary), Europe"
131963,"Perradeniya (Sri Lanka), Sri Lanka"
132028,"Jeypore (India), India"
132050,"Kiev (Ukraine), Ukraine"
132170,"Flamborough (UK/England), United Kingdom"
132206,"Tokishi Shima Island (Japan), Japan"
132321,"In flight (Sea of Japan), South Korea / Japan"
132352,"Itanhaem (Brazil), Brazil"
132402,"Takaka/Golden Bay (New Zealand), New Zealand"
132543,"Cagliari (Italy), Italy"
132632,"Annestown (Republic of Ireland), Ireland"
132715,"Illogan (UK/England; southwest region), United Kingdom"
132880,"Shannon (New Zealand), New Zealand"
132981,"Basingstoke (Hampshire)(UK/England), United Kingdom"
133003,"Coalville (UK/England), United Kingdom"
133004,"Patur (India), India"
133048,"Chawton (near) (Hampshire), United Kingdom"
133137,"Ireland (city not specified), Ireland"
133193,"Kullamaa (Estonia), Estonia"
133238,"Gemmrigheim (Germany), Germany"
133283,"Naghadeh (Iran), Iran"
133405,"Becej (Serbia), Serbia"
133481,"Catford (London)(UK/England), United Kingdom"
133505,"Frankfurt (West Germany), West Germany"
133510,"Malolos City (Philippines), Philippines"
133528,"India (city not specified), India"
133530,"County Durham (UK/England), United Kingdom"
133655,"Caribbean Sea (at sea), Caribbean Sea"
133657,"London (Enfield)(UK/England), United Kingdom"
133664,"Ropar (Punjab)(India), India"
